userid, newsid
7684581,100655208
7684581,100654615
7685393,100650872
7685393,100650718
768652,100649791
768652,100649739
7686789,100654615
7686789,100654294
7687671,100650872
7687671,100650718
7688181,100654615
7688181,100654294
7688875,100652367
7688875,100652447
7689759,100650872
7689759,100650718
7690224,100650872
7690224,100650718
7690495,100655704
7690495,100657423
769067,100649791
769067,100649739
7691107,100650872
7691107,100650718
7691214,100655208
7691214,100654615
7692860,100650872
7692860,100650718
7693911,100650872
7693911,100650718
76962,100645330
76962,100646695
769636,100655704
769636,100657423
7697678,100650872
7697678,100650718
7698760,100654615
7698760,100654294
7699648,100652367
7699648,100651048
7701053,100650872
7701053,100650718
7702525,100650872
7702525,100650718
7702584,100650872
7702584,100650718
7703372,100650872
7703372,100650718
7703673,100652367
7703673,100652447
770470,100655704
770470,100656910
7705100,100650872
7705100,100650718
7705971,100657423
7705971,100656910
7707129,100650872
7707129,100650718
77076,100655704
77076,100656910
7707901,100650872
7707901,100650718
7710545,100652367
7710545,100652447
77119,100657878
77119,100659144
7711932,100657878
7711932,100659144
77157,100655208
77157,100654615
7716041,100655704
7716041,100657423
7717845,100650872
7717845,100650718
771972,100652367
771972,100652447
772075,100646808
772075,100646919
7723675,100652367
7723675,100652447
772703,100646808
772703,100647737
7727552,100650872
7727552,100650718
7727624,100654615
7727624,100654294
7727629,100650872
7727629,100650718
7729672,100650872
7729672,100650718
7730656,100650872
7730656,100650718
7731259,100655208
7731259,100655704
773146,100646808
773146,100647737
7733591,100650872
7733591,100650718
7733756,100652727
7733756,100654615
7735501,100650872
7735501,100650718
7736055,100657878
7736055,100658513
77384,100657878
77384,100658513
7738438,100650872
7738438,100650718
773957,100655208
773957,100655704
7740036,100650872
7740036,100650718
7740234,100650872
7740234,100650718
7743822,100650872
7743822,100650718
7746138,100652367
7746138,100652447
7750554,100655704
7750554,100657423
77522,100655208
77522,100654615
7755233,100657423
7755233,100656910
775701,100657423
775701,100656910
7757028,100650872
7757028,100650718
7760397,100650872
7760397,100650718
7760721,100652367
7760721,100652447
776089,100649791
776089,100649739
7764660,100655208
7764660,100654615
7771088,100657878
7771088,100658513
777129,100649791
777129,100649739
7771925,100652367
7771925,100651048
7773244,100657423
7773244,100658513
7774965,100650872
7774965,100650718
7776665,100652367
7776665,100652447
777785,100652367
777785,100652447
777912,100654615
777912,100654294
7783856,100650872
7783856,100650718
7783967,100650872
7783967,100650718
778400,100650872
778400,100650718
7784200,100657878
7784200,100658513
7784947,100657423
7784947,100656910
7788950,100650872
7788950,100650718
7789232,100650872
7789232,100650718
7790387,100657878
7790387,100658513
779104,100646808
779104,100647737
7791487,100650872
7791487,100650718
779178,100649791
779178,100649739
7796637,100657423
7796637,100657878
7796908,100657423
7796908,100656910
7802544,100655208
7802544,100655704
7808407,100655208
7808407,100654615
781070,100657423
781070,100656910
7812008,100657423
7812008,100656910
781412,100652367
781412,100652447
781480,100657878
781480,100658513
781717,100650872
781717,100650718
7817178,100650872
7817178,100650718
7817679,100650872
7817679,100650718
7819350,100650872
7819350,100650718
7819648,100650872
7819648,100650718
78198,100644693
78198,100645330
7820830,100650872
7820830,100650718
782554,100657423
782554,100656910
782583,100650872
782583,100650718
782683,100652367
782683,100652447
782714,100650872
782714,100650718
78277,100652367
78277,100652447
7828020,100654615
7828020,100654294
782830,100655704
782830,100657423
7828576,100655208
7828576,100654615
7829280,100652367
7829280,100652447
7830261,100655208
7830261,100654615
7832932,100654615
7832932,100654294
7834182,100650872
7834182,100650718
7838981,100655208
7838981,100654615
7841217,100657423
7841217,100656910
7846,100655208
7846,100654615
7849013,100650872
7849013,100650718
7851848,100657423
7851848,100656910
7852859,100652367
7852859,100652447
785451,100646808
785451,100647737
785553,100650872
785553,100650718
786039,100657423
786039,100656910
78607,100655208
78607,100654615
786150,100657423
786150,100656910
78654,100655208
78654,100655704
7866262,100657423
7866262,100657878
7867682,100652447
7867682,100652727
78758,100646808
78758,100647737
7880,100657878
7880,100658513
788073,100657878
788073,100658513
788229,100649791
788229,100649739
788276,100649791
788276,100648778
7886332,100652367
7886332,100652447
78912,100649791
78912,100648778
7892317,100654615
7892317,100654294
7894903,100650872
7894903,100650718
7895047,100657423
7895047,100656910
7896990,100652367
7896990,100652447
7902962,100655208
7902962,100654615
7907239,100650872
7907239,100650718
7910202,100652367
7910202,100652447
7913262,100655208
7913262,100654615
7921692,100655704
7921692,100657423
7931813,100652367
7931813,100652447
793245,100655208
793245,100654615
7932781,100657423
7932781,100656910
7932901,100652367
7932901,100652447
794352,100655704
794352,100656910
7944873,100652367
7944873,100651048
79482,100657423
79482,100656910
7949657,100657423
7949657,100656910
795986,100649791
795986,100649739
7963281,100652367
7963281,100652447
79662,100648778
79662,100647737
7971637,100652367
7971637,100652447
7972812,100657878
7972812,100659144
7979008,100657423
7979008,100656910
7979692,100657878
7979692,100658513
79805,100657878
79805,100658513
79835,100644693
79835,100645330
7985995,100652367
7985995,100652447
799160,100652447
799160,100652727
799344,100655704
799344,100657423
7993784,100650872
7993784,100650718
799560,100657423
799560,100656910
799579,100648778
799579,100649739
8000445,100658513
8000445,100659144
800563,100648778
800563,100649739
8010588,100657878
8010588,100658513
8014699,100652367
8014699,100652447
8018493,100654615
8018493,100654294
801977,100648778
801977,100647737
802614,100652367
802614,100652447
802837,100649791
802837,100649739
8038776,100652367
8038776,100652447
8050406,100657878
8050406,100658513
805388,100648778
805388,100649739
805408,100652367
805408,100652447
805707,100655704
805707,100657423
806203,100655208
806203,100654615
8062448,100652367
8062448,100651048
806246,100657423
806246,100658513
8063707,100657878
8063707,100658513
80693,100657423
80693,100657878
807075,100657423
807075,100657878
8073048,100657423
8073048,100658513
8093846,100657878
8093846,100658513
80978,100657878
80978,100658513
810596,100647737
810596,100646919
8106538,100650872
8106538,100650718
8107962,100657423
8107962,100658513
811746,100652367
811746,100652447
811795,100655704
811795,100657423
8123334,100655704
8123334,100657423
8123554,100657878
8123554,100658513
812712,100654615
812712,100654294
812780,100655208
812780,100654615
8131418,100652367
8131418,100652447
8133491,100652367
8133491,100652447
8135867,100652367
8135867,100652447
814021,100646808
814021,100647737
8140575,100652367
8140575,100652447
814491,100652367
814491,100652447
81533,100657878
81533,100658513
8158544,100652367
8158544,100652447
817406,100655208
817406,100654615
817945,100649791
817945,100649739
8189445,100655704
8189445,100656910
8189698,100652367
8189698,100652447
8189711,100652367
8189711,100651198
8189778,100652367
8189778,100652447
8190054,100652367
8190054,100652447
8190329,100652367
8190329,100651048
8191267,100654615
8191267,100654294
8191367,100655208
8191367,100654615
8192388,100650872
8192388,100650718
8192653,100652367
8192653,100651048
8192698,100652367
8192698,100652447
8192856,100650872
8192856,100651048
8193809,100655208
8193809,100654615
8194086,100652367
8194086,100651198
8194108,100657878
8194108,100658513
8194713,100652367
8194713,100651048
8194746,100652367
8194746,100652447
8195091,100652367
8195091,100652447
8195185,100652367
8195185,100652447
8195495,100652367
8195495,100652447
8195832,100652367
8195832,100652447
8196393,100652367
8196393,100652447
819650,100650872
819650,100651048
819658,100657423
819658,100656910
8197313,100652367
8197313,100652447
8197534,100652367
8197534,100652447
8197885,100652367
8197885,100652447
8198037,100652367
8198037,100652447
8199002,100652367
8199002,100652447
8199118,100652367
8199118,100652447
8199147,100652367
8199147,100652447
8199528,100652367
8199528,100652447
8199715,100652367
8199715,100652447
8200071,100652367
8200071,100652447
8201278,100652367
8201278,100652447
8201625,100652367
8201625,100652447
8201805,100652367
8201805,100652447
8202075,100652367
8202075,100652447
8202416,100652367
8202416,100652447
8202523,100652367
8202523,100652447
8202603,100652367
8202603,100652447
8202689,100652367
8202689,100652447
8202748,100652367
8202748,100652447
8203083,100652367
8203083,100652447
8203176,100652367
8203176,100652447
8203183,100657423
8203183,100658513
82032,100650872
82032,100650718
8203443,100652367
8203443,100652447
8203463,100652367
8203463,100652447
8204029,100652367
8204029,100652447
8204123,100652367
8204123,100652447
8204315,100652367
8204315,100651198
8204679,100652367
8204679,100651198
8204783,100652367
8204783,100652447
8205233,100652367
8205233,100652447
8205351,100652367
8205351,100652447
8205657,100657423
8205657,100656910
8206795,100652367
8206795,100652447
8207181,100652367
8207181,100652447
8207545,100652367
8207545,100652447
8207613,100652367
8207613,100652447
8207946,100652367
8207946,100652447
8208388,100652367
8208388,100652447
8208507,100652367
8208507,100652447
8208601,100652367
8208601,100652447
820866,100649791
820866,100648778
8208907,100652367
8208907,100652447
8209153,100652367
8209153,100652447
8209903,100652367
8209903,100652447
8210087,100657423
8210087,100656910
8210109,100652367
8210109,100652447
8211537,100657423
8211537,100656910
8212170,100652367
8212170,100651048
8212676,100652367
8212676,100651048
8212695,100652367
8212695,100651198
8212784,100652367
8212784,100651198
8212938,100652367
8212938,100652447
8213126,100652367
8213126,100652447
8213189,100652367
8213189,100652447
8213292,100652367
8213292,100652447
8213371,100652367
8213371,100652447
821375,100649791
821375,100648778
8214080,100652367
8214080,100652447
8214188,100652367
8214188,100652447
8214303,100652367
8214303,100652447
8214338,100655208
8214338,100655704
8214449,100652367
8214449,100652447
8215073,100652367
8215073,100652447
8215500,100652367
8215500,100652447
8217770,100652367
8217770,100651198
8218286,100652367
8218286,100652447
8218581,100652367
8218581,100652447
8218908,100652367
8218908,100652447
8219127,100652367
8219127,100652447
8219518,100652367
8219518,100651198
8219902,100652367
8219902,100652447
8220020,100654615
8220020,100654294
8220033,100652367
8220033,100652447
8220115,100655208
8220115,100655704
8220531,100652367
8220531,100651048
8220971,100652367
8220971,100652447
8221099,100652367
8221099,100652447
8221930,100652367
8221930,100652447
8222147,100652367
8222147,100652447
82224,100655704
82224,100657423
8222408,100652367
8222408,100652447
8222652,100652367
8222652,100652447
8222672,100652367
8222672,100652447
8224046,100652367
8224046,100652447
8224135,100650872
8224135,100650718
8224808,100652367
8224808,100652447
8225378,100652367
8225378,100652447
822549,100657423
822549,100656910
8225771,100652367
8225771,100652447
8225911,100652367
8225911,100652447
8226214,100652367
8226214,100652447
8226323,100652367
8226323,100652447
8226628,100652367
8226628,100652447
8226834,100652367
8226834,100652447
8226878,100652367
8226878,100652447
8227075,100652367
8227075,100652447
8227400,100652367
8227400,100652447
8227412,100655208
8227412,100654615
8227462,100652367
8227462,100652447
8227578,100652367
8227578,100652447
8227688,100652367
8227688,100652447
8227745,100652367
8227745,100652447
8227773,100652367
8227773,100652447
8228431,100652367
8228431,100652447
8228649,100652367
8228649,100652447
8229582,100652367
8229582,100652447
8230867,100652367
8230867,100652447
8231537,100652367
8231537,100652447
8232399,100652367
8232399,100652447
8232445,100652367
8232445,100652447
8232746,100652367
8232746,100652447
8232848,100652367
8232848,100652447
8233198,100652367
8233198,100652447
8233498,100652367
8233498,100652447
8233514,100652367
8233514,100652447
8234252,100652367
8234252,100652447
82350,100655208
82350,100655704
8235385,100652367
8235385,100652447
8235699,100650872
8235699,100651048
8235859,100652367
8235859,100652447
8236396,100652367
8236396,100652447
8236402,100657423
8236402,100656910
8236581,100652367
8236581,100652447
8237233,100652367
8237233,100652447
8237371,100652367
8237371,100652447
8237519,100652367
8237519,100652447
8237627,100652367
8237627,100652447
8238264,100652367
8238264,100652447
8238290,100652367
8238290,100652447
8238351,100652367
8238351,100652447
8238592,100652367
8238592,100652447
8238964,100652367
8238964,100652447
8239123,100652367
8239123,100652447
8239172,100652367
8239172,100652447
8239299,100652367
8239299,100652447
8239441,100652367
8239441,100652447
8240165,100652367
8240165,100652447
8240374,100654615
8240374,100654294
8241306,100652367
8241306,100652447
8241326,100652367
8241326,100652447
8241668,100652367
8241668,100652447
8241770,100652367
8241770,100652447
8241859,100652367
8241859,100652447
8242108,100652367
8242108,100652447
8242374,100652367
8242374,100652447
8243203,100650872
8243203,100650718
8244741,100652367
8244741,100652447
8244790,100652367
8244790,100652447
8244849,100652367
8244849,100652447
8244862,100657423
8244862,100658513
8244874,100652367
8244874,100652447
8245859,100652367
8245859,100652447
8246511,100652367
8246511,100652447
8246703,100652367
8246703,100651198
8246738,100652367
8246738,100652447
8247002,100652367
8247002,100651048
8247022,100652367
8247022,100651048
8247131,100652367
8247131,100652447
8248304,100652367
8248304,100652447
8248465,100652367
8248465,100652447
8248968,100652367
8248968,100652447
8250446,100652367
8250446,100652447
8250476,100652367
8250476,100652447
8250772,100652367
8250772,100652447
8250810,100652367
8250810,100652447
8251561,100652367
8251561,100652447
8252086,100652367
8252086,100652447
8252489,100652367
8252489,100652447
8252526,100652367
8252526,100652447
8252857,100652367
8252857,100652447
8253429,100657878
8253429,100658513
8253900,100652367
8253900,100652447
8254749,100652367
8254749,100652447
8254868,100650872
8254868,100650718
8254869,100652367
8254869,100652447
8254987,100650872
8254987,100650718
8255667,100652367
8255667,100652447
8255702,100652367
8255702,100652447
8255727,100652367
8255727,100652447
8256434,100652367
8256434,100652447
8257090,100652367
8257090,100651198
8257147,100652367
8257147,100652447
8257579,100650872
8257579,100651048
8257661,100652367
8257661,100651048
8258289,100652367
8258289,100652447
8258428,100652367
8258428,100652447
8258495,100652367
8258495,100652447
8258798,100652367
8258798,100651048
8259248,100650872
8259248,100650718
8259493,100652367
8259493,100652447
8259536,100652367
8259536,100652447
8259929,100650872
8259929,100651048
8260637,100654615
8260637,100654294
8260787,100652367
8260787,100651048
8260802,100652367
8260802,100651198
8261595,100652367
8261595,100652447
8261660,100652367
8261660,100651198
8261954,100654615
8261954,100654294
8262010,100652367
8262010,100651048
8263458,100652367
8263458,100652447
8263655,100657423
8263655,100656910
8263859,100652367
8263859,100652447
826407,100655208
826407,100655704
8264908,100652367
8264908,100652447
8264927,100652367
8264927,100652447
8265513,100652367
8265513,100652447
826598,100649791
826598,100649739
8266576,100650872
8266576,100650718
8267304,100652367
8267304,100652447
8267430,100652367
8267430,100652447
8267699,100652367
8267699,100652447
8267733,100652367
8267733,100652447
826848,100649791
826848,100648778
8268705,100652367
8268705,100652447
8268706,100652367
8268706,100652447
8272162,100652367
8272162,100651048
8272510,100652367
8272510,100651048
8272564,100652367
8272564,100652447
8273077,100652367
8273077,100652447
8273933,100652367
8273933,100652447
8274054,100652367
8274054,100652447
8274301,100652367
8274301,100652447
8275419,100652367
8275419,100652447
8276033,100652367
8276033,100652447
8278104,100652367
8278104,100651048
8278492,100652367
8278492,100652447
8278617,100652367
8278617,100652447
8280143,100652367
8280143,100651048
8280431,100657423
8280431,100658513
8283247,100657878
8283247,100658513
8283647,100652367
8283647,100652447
8284120,100652367
8284120,100652447
8284752,100652367
8284752,100652447
8285298,100652367
8285298,100652447
8286610,100652367
8286610,100652447
828760,100649791
828760,100649739
8287814,100652367
8287814,100652447
8288688,100652367
8288688,100651198
8290072,100652367
8290072,100651198
8290259,100652367
8290259,100651048
8291071,100652367
8291071,100652447
8291139,100652367
8291139,100651198
8291398,100657423
8291398,100656910
8291438,100652367
8291438,100652447
8291626,100652367
8291626,100651048
8291818,100655208
8291818,100654615
8292213,100652367
8292213,100652447
8292389,100652367
8292389,100652447
8292732,100652367
8292732,100651048
8292743,100652367
8292743,100652447
8292793,100652367
8292793,100652447
8292869,100657423
8292869,100656910
8292991,100652367
8292991,100652447
8293455,100652367
8293455,100652447
8293578,100652367
8293578,100652447
8293675,100652367
8293675,100652447
8294797,100652367
8294797,100652447
8295046,100652367
8295046,100652447
8295292,100652367
8295292,100652447
8296852,100652367
8296852,100652447
8298344,100650872
8298344,100651048
829945,100657423
829945,100657878
8299999,100655208
8299999,100655704
8302650,100652367
8302650,100652447
8302667,100652367
8302667,100652447
8303959,100652367
8303959,100651048
8304045,100652447
8304045,100652727
8304048,100652367
8304048,100651048
8304335,100655208
8304335,100655704
8304443,100652367
8304443,100651048
8304513,100652367
8304513,100652447
8304948,100652367
8304948,100651048
8304954,100652367
8304954,100651198
8305201,100652367
8305201,100652447
8306230,100652367
8306230,100652447
8307168,100652367
8307168,100652447
8308649,100652367
8308649,100651198
8308858,100652367
8308858,100651048
8309017,100650872
8309017,100650718
8309163,100652367
8309163,100652447
8309470,100652367
8309470,100652447
8310127,100655208
8310127,100654615
8310559,100652367
8310559,100651048
8310570,100657878
8310570,100658513
8311108,100657423
8311108,100656910
8311780,100652367
8311780,100652447
8311896,100652367
8311896,100652447
8313175,100652367
8313175,100652447
831507,100657423
831507,100656910
8315885,100652367
8315885,100651048
8316615,100652367
8316615,100652447
8318214,100650872
8318214,100651048
8318915,100652367
8318915,100651198
8319671,100657878
8319671,100658513
8321776,100652367
8321776,100652447
8321897,100652367
8321897,100651048
8322113,100652367
8322113,100652447
8322759,100652367
8322759,100652447
8322815,100650872
8322815,100651048
832330,100652367
832330,100652447
8326603,100652367
8326603,100652447
8328607,100652367
8328607,100652447
8329470,100650872
8329470,100651048
8329528,100657878
8329528,100658513
8330110,100652367
8330110,100652447
8330130,100652367
8330130,100652447
8330791,100652367
8330791,100651048
8331054,100652367
8331054,100652447
833127,100655208
833127,100654615
8331869,100652367
8331869,100651048
8332097,100652367
8332097,100651048
8332099,100652367
8332099,100652447
8332952,100652367
8332952,100652447
833392,100655208
833392,100655704
8335226,100652367
8335226,100651048
8335883,100652367
8335883,100652447
833718,100657878
833718,100658513
8338583,100650872
8338583,100650718
8339273,100657423
8339273,100656910
8339533,100652367
8339533,100652447
8340064,100652367
8340064,100652447
8341297,100652367
8341297,100652447
8347396,100652367
8347396,100651198
8349818,100652367
8349818,100652447
835029,100646808
835029,100647737
8351305,100657423
8351305,100656910
8351723,100652367
8351723,100652447
8353328,100652367
8353328,100652447
8354095,100652367
8354095,100652447
8354730,100657878
8354730,100658513
8355786,100650872
8355786,100650718
8356660,100652367
8356660,100651048
83603,100644693
83603,100645330
8362362,100655208
8362362,100654615
8364542,100650872
8364542,100651048
8364564,100652367
8364564,100652447
8365430,100652367
8365430,100652447
8366202,100652367
8366202,100652447
83670,100645330
83670,100646695
8367070,100652367
8367070,100651048
8367348,100652367
8367348,100651198
8368650,100657423
8368650,100657878
8368794,100652367
8368794,100652447
8369341,100652367
8369341,100652447
8371254,100655208
8371254,100654615
8371824,100652367
8371824,100652447
8374865,100650872
8374865,100651048
8375920,100657423
8375920,100656910
8376600,100650872
8376600,100651048
8376916,100652367
8376916,100652447
837790,100646808
837790,100646919
8377973,100652367
8377973,100651198
8379048,100655208
8379048,100654615
8380,100646808
8380,100647737
8380119,100652367
8380119,100652447
838031,100655704
838031,100657423
8380659,100652367
8380659,100652447
8382521,100652367
8382521,100652447
8382927,100652367
8382927,100652447
8383268,100652367
8383268,100652447
8383378,100652367
8383378,100652447
8385371,100652367
8385371,100652447
8385578,100655208
8385578,100654615
8387528,100652367
8387528,100652447
8387746,100652367
8387746,100652447
8388215,100652367
8388215,100652447
8389320,100657878
8389320,100658513
8389692,100652367
8389692,100652447
838987,100652367
838987,100652447
8392137,100652367
8392137,100652447
8392141,100652367
8392141,100652447
8392169,100652367
8392169,100652447
8392358,100652367
8392358,100652447
8394562,100652367
8394562,100652447
839562,100655208
839562,100654615
8395952,100655208
8395952,100654615
8396857,100652367
8396857,100652447
8397198,100652367
8397198,100652447
8399237,100652367
8399237,100652447
8401319,100652367
8401319,100652447
8402537,100652367
8402537,100652447
8403283,100652367
8403283,100652447
8403983,100652367
8403983,100652447
8405181,100652367
8405181,100651048
8405448,100652367
8405448,100652447
8405540,100650872
8405540,100650718
8408745,100652367
8408745,100652447
8410632,100652367
8410632,100652447
8413278,100655208
8413278,100655704
8414256,100652367
8414256,100652447
8414303,100652367
8414303,100652447
8417293,100655704
8417293,100657423
8418465,100652367
8418465,100652447
8418912,100657878
8418912,100658513
8419907,100652367
8419907,100652447
8420146,100652367
8420146,100651048
8420313,100652367
8420313,100651048
8421924,100652367
8421924,100652447
842268,100649791
842268,100649739
8423160,100652367
8423160,100652447
8427308,100652367
8427308,100652447
8429574,100657423
8429574,100656910
8429584,100652367
8429584,100651048
8429715,100652367
8429715,100651048
843032,100654615
843032,100654294
8431105,100652367
8431105,100652447
8432724,100652367
8432724,100652447
8434233,100655208
8434233,100654615
8434299,100652367
8434299,100652447
8435493,100652367
8435493,100652447
8436530,100652367
8436530,100652447
8437754,100652367
8437754,100651048
843848,100649791
843848,100649739
8440541,100652367
8440541,100652447
8440629,100652367
8440629,100652447
8441748,100652367
8441748,100652447
844183,100647737
844183,100646919
8442609,100652367
8442609,100652447
8446089,100657423
8446089,100656910
8449740,100652367
8449740,100652447
8454586,100652367
8454586,100652447
845580,100655208
845580,100655704
845768,100657423
845768,100656910
845963,100652367
845963,100652447
8463500,100657423
8463500,100656910
8465814,100652367
8465814,100652447
8467342,100652367
8467342,100652447
846866,100650872
846866,100650718
8471122,100654615
8471122,100654294
847441,100652447
847441,100652727
8476969,100652367
8476969,100652447
8479526,100652367
8479526,100652447
8480783,100652367
8480783,100652447
8483363,100652447
8483363,100652727
8486755,100657423
8486755,100656910
8487441,100657423
8487441,100656910
848897,100649791
848897,100648778
8491186,100655208
8491186,100654615
84919,100652367
84919,100651048
849204,100655208
849204,100654615
849496,100648778
849496,100647737
8495230,100652367
8495230,100652447
84958,100648778
84958,100647737
8495872,100650872
8495872,100651048
8498239,100652367
8498239,100652447
8498893,100652367
8498893,100652447
850200,100649791
850200,100649739
850535,100655704
850535,100656910
850555,100652367
850555,100652447
8508492,100652367
8508492,100652447
8512864,100652367
8512864,100652447
851548,100652367
851548,100652447
8518499,100650872
8518499,100650718
8518566,100652367
8518566,100652447
852307,100650872
852307,100650718
8524092,100652367
8524092,100652447
8525449,100654615
8525449,100654294
8526157,100652367
8526157,100652447
8530606,100650872
8530606,100650718
8531102,100657423
8531102,100656910
8531610,100657423
8531610,100656910
8532693,100652367
8532693,100652447
8537183,100652367
8537183,100652447
8537852,100652367
8537852,100652447
853910,100646808
853910,100646919
8540937,100652367
8540937,100652447
8541359,100652367
8541359,100652447
854154,100655208
854154,100654615
8542579,100655208
8542579,100654615
854295,100650872
854295,100650718
8543078,100652367
8543078,100652447
8545373,100652367
8545373,100652447
8546351,100652367
8546351,100652447
8549415,100652367
8549415,100652447
8551525,100652367
8551525,100652447
855456,100649791
855456,100649739
8555119,100652367
8555119,100652447
8560256,100655208
8560256,100654615
8563689,100652367
8563689,100652447
8563958,100652367
8563958,100652447
8566827,100652367
8566827,100652447
85727,100657878
85727,100658513
8573621,100652367
8573621,100651048
857752,100655704
857752,100656910
8577937,100657423
8577937,100656910
858081,100647737
858081,100646919
858154,100657878
858154,100658513
8582562,100655208
8582562,100654615
8586024,100652367
8586024,100652447
8588275,100652367
8588275,100652447
8591179,100650872
8591179,100651048
8602296,100652367
8602296,100652447
8602614,100652367
8602614,100652447
860302,100646808
860302,100647737
860329,100657878
860329,100658513
86040,100644693
86040,100645330
8604678,100652367
8604678,100652447
8607364,100654615
8607364,100654294
8609661,100652367
8609661,100652447
8614757,100652367
8614757,100652447
8615633,100650872
8615633,100650718
8618642,100652367
8618642,100652447
861922,100657878
861922,100658513
8624511,100654615
8624511,100654294
863310,100655704
863310,100657423
86369,100645330
86369,100646695
8642037,100655208
8642037,100655704
864326,100646808
864326,100647737
864576,100648778
864576,100647737
8647842,100652367
8647842,100652447
8648041,100655208
8648041,100655704
8649481,100652367
8649481,100652447
865157,100647737
865157,100646919
8654875,100652367
8654875,100652447
8656430,100655208
8656430,100654615
86586,100657423
86586,100657878
866226,100650872
866226,100650718
866408,100654615
866408,100654294
8664232,100652367
8664232,100652447
8674119,100657423
8674119,100658513
8677154,100652367
8677154,100652447
8678526,100654615
8678526,100654294
8679579,100652367
8679579,100652447
868223,100657423
868223,100656910
8682333,100657423
8682333,100656910
8682977,100652367
8682977,100652447
868980,100652367
868980,100652447
86905,100652367
86905,100652447
8690579,100655208
8690579,100654615
869101,100649791
869101,100648778
869423,100657878
869423,100658513
86960,100652367
86960,100652447
8697596,100652367
8697596,100652447
8702602,100655208
8702602,100654615
8702886,100655208
8702886,100654615
87052,100644693
87052,100645330
8710119,100657423
8710119,100656910
8714503,100655208
8714503,100655704
8723614,100654615
8723614,100654294
872456,100655704
872456,100657423
8725892,100652367
8725892,100652447
87268,100652367
87268,100652447
872717,100652367
872717,100652447
8729795,100654615
8729795,100654294
8732940,100652367
8732940,100652447
8733079,100654615
8733079,100654294
873594,100649791
873594,100649739
8741766,100655208
8741766,100654615
8752098,100657878
8752098,100658513
875356,100650872
875356,100650718
8757893,100657878
8757893,100658513
8761564,100655208
8761564,100655704
8762410,100657878
8762410,100659144
8772396,100655208
8772396,100654615
8775747,100657878
8775747,100658513
877607,100649791
877607,100649739
8779424,100657423
8779424,100656910
878005,100657423
878005,100656910
8781731,100652367
8781731,100652447
878675,100655208
878675,100655704
878679,100657878
878679,100658513
87958,100647737
87958,100646919
8796659,100652367
8796659,100651048
8804,100655208
8804,100654615
8810187,100655704
8810187,100657423
8812155,100657423
8812155,100657878
8813338,100657878
8813338,100658513
8815,100657878
8815,100658513
8825364,100652367
8825364,100652447
8830667,100655208
8830667,100654615
883642,100655208
883642,100654615
8838108,100652367
8838108,100652447
8839958,100657423
8839958,100656910
884284,100654615
884284,100654294
8844058,100652367
8844058,100652447
884517,100657423
884517,100656910
8846350,100657423
8846350,100658513
884646,100650872
884646,100650718
884920,100649791
884920,100649739
88496,100644693
88496,100645330
885087,100652367
885087,100652447
8862440,100654615
8862440,100654294
8868225,100655208
8868225,100655704
8873323,100652367
8873323,100652447
88741,100655208
88741,100654615
8881757,100652447
8881757,100652727
88854,100657423
88854,100656910
8887,100645330
8887,100645816
889574,100655208
889574,100654615
890458,100657423
890458,100656910
8906,100657423
8906,100657878
890803,100655208
890803,100654615
89103,100649791
89103,100649739
8935613,100655208
8935613,100654615
8936831,100657423
8936831,100658513
894082,100649791
894082,100648778
8940944,100657878
8940944,100658513
8945948,100657423
8945948,100656910
894995,100657423
894995,100656910
896256,100657423
896256,100656910
897125,100657423
897125,100656910
8973251,100652367
8973251,100652447
8974562,100652367
8974562,100652447
898346,100650872
898346,100651048
8984338,100655208
8984338,100654615
8990883,100657878
8990883,100658513
899214,100657423
899214,100656910
899248,100657423
899248,100656910
899385,100657423
899385,100656910
899789,100652367
899789,100652447
8998025,100657878
8998025,100658513
900282,100649791
900282,100649739
900805,100652367
900805,100652447
9008289,100652367
9008289,100652447
9008648,100652367
9008648,100652447
9008835,100652367
9008835,100652447
9008980,100652367
9008980,100652447
9008982,100652367
9008982,100652447
9009374,100652367
9009374,100652447
9009529,100652367
9009529,100652447
9009902,100652367
9009902,100652447
9010209,100652367
9010209,100652447
9010371,100652367
9010371,100652447
9010397,100652367
9010397,100652447
9010562,100652367
9010562,100652447
9011228,100652367
9011228,100652447
9012303,100655208
9012303,100654615
9012576,100652367
9012576,100652447
9013836,100652367
9013836,100652447
9014055,100654615
9014055,100654294
9014780,100652367
9014780,100652447
9014833,100652367
9014833,100652447
9015199,100652367
9015199,100652447
9015211,100652367
9015211,100652447
9015957,100655208
9015957,100655704
901608,100655208
901608,100654615
9016902,100652367
9016902,100652447
9017544,100652367
9017544,100652447
901762,100648778
901762,100649085
9018077,100655208
9018077,100654615
90182,100649791
90182,100648778
9018448,100652367
9018448,100652447
9018897,100652367
9018897,100652447
9019405,100652367
9019405,100652447
9020046,100652367
9020046,100652447
90204,100649791
90204,100648778
9020746,100652367
9020746,100652447
9020806,100652367
9020806,100652447
9020824,100652367
9020824,100652447
9020838,100652367
9020838,100652447
9021358,100652367
9021358,100652447
9021402,100652367
9021402,100652447
9021827,100652367
9021827,100652447
9022067,100652367
9022067,100652447
9023520,100652367
9023520,100652447
9023644,100652367
9023644,100652447
9023729,100652367
9023729,100652447
9023857,100652367
9023857,100652447
9024629,100652367
9024629,100652447
9024717,100652367
9024717,100652447
9024786,100652367
9024786,100652447
9025183,100652367
9025183,100652447
9025548,100652367
9025548,100652447
9025875,100652367
9025875,100652447
9026130,100652367
9026130,100652447
9027335,100652367
